material_id,化学式,元素,形成能_eV,稳定性_eV,带隙_eV,密度_g_cm3,晶胞体积
mp-2858,ZrO2,"O,Zr",-3.813617754999999,0.0,3.5322,5.777331392483834,141.66836532722778
mp-10197,ZrO,"O,Zr",-2.5599047675000017,0.3467296037499974,0.0,7.197062638088304,24.73907116775216
mp-33088,ZrO,"O,Zr",-2.4818551725000004,0.4247791987499987,0.0,5.60736845995719,31.752620872678666
mp-556605,ZrO2,"O,Zr",-3.796956807499999,0.016660947500000134,3.7025,5.984314869866799,136.76838738017122
mp-754403,ZrO2,"O,Zr",-3.7654318950000003,0.04818585999999847,3.7263,4.748266820541787,86.18566787212191
mp-754741,ZrO2,"O,Zr",-3.700072168333334,0.11354558666666392,3.4061000000000003,5.231350392660261,156.45388530563582
mp-755089,ZrO2,"O,Zr",-3.7856474933333324,0.02797026166666683,3.9595999999999996,5.7071390518488805,143.41075044626993
mp-755759,ZrO2,"O,Zr",-3.784841739166667,0.02877601583333167,3.2112999999999996,5.98605216790313,136.72869386528643
mp-755769,ZrO2,"O,Zr",-3.722506047499999,0.09111170749999964,4.1835,4.589118198145167,178.34909866947189
mp-10735,Zr2O,"O,Zr",-1.7716419150000011,0.22800907249999725,0.0,5.683818032715772,115.95362797641955
mp-753629,Zr2O,"O,Zr",-1.9908461322222228,0.008804855277775303,0.0,6.854541909310679,288.44786290793894
mp-1017,Zr3O,"O,Zr",-1.5387357718750012,0.007423523749999106,0.0,6.69984282918577,143.58864502115784
mp-14024,Zr3O,"O,Zr",-1.5461592956250003,0.0,0.0,6.68857556528936,143.83052778680639
mp-561418,Zr3O,"O,Zr",-1.5452611012499995,0.000898194375000827,0.0,6.690771506157735,287.5666439399779
mp-1215377,Zr4O,"O,Zr",-1.2407292990000003,0.0,0.0,6.611601417853336,286.99175263227033
mp-761151,Zr6O11,"O,Zr",-3.6230431202941173,0.08387070720588063,0.3600000000000003,5.759799288422903,208.53678271832567
mp-685070,Zr19O40,"O,Zr",-3.5758460191525425,0.10849655771186484,0.03730000000000011,5.602303605070874,703.432861447232
mp-684977,Zr27O49,"O,Zr",-3.5781500405921065,0.11612779549341923,0.0,5.866380146046199,919.101917805969
mp-2420244,TiO2,"O,Ti",-3.4915613252777775,0.016494126666666276,2.8899,2.5883829814012427,204.9469218790116
mp-2739239,TiO2,"O,Ti",-3.416520455277778,0.09153499666666676,3.1054000000000004,3.8715344688341524,274.0417934814095
mp-2901430,TiO2,"O,Ti",-3.329509589027778,0.17854586291666585,2.9417,3.366734166492687,315.13098358747766
mp-775938,TiO2,"O,Ti",-3.495808560833333,0.012246891111111324,2.0838999999999994,4.2606139970394015,373.5244204596958
mp-777129,TiO2,"O,Ti",-3.454227132777779,0.05382831916666575,3.3083,2.238874654502503,1066.2343495957637
mp-849533,TiO2,"O,Ti",-3.411356993194444,0.09669845874999972,2.7647,3.317152938481428,319.84122198782586
mp-1008677,TiO2,"O,Ti",-3.1997306077777785,0.30832484416666617,1.0553,4.678793207323615,28.344976
mp-1041565,TiO2,"O,Ti",-3.464407361944444,0.043648089999999584,1.7794999999999996,4.12753146410562,128.5226119523117
mp-1044853,TiO2,"O,Ti",-3.3302707666666658,0.17778468527777846,1.8458,3.459893091640618,459.9689446739458
mp-1071163,TiO,"O,Ti",-2.9079562791666667,0.0,0.0,5.136733957196175,61.93779156658514
mp-1079207,TiO2,"O,Ti",-3.175238522222222,0.3328169297222221,0.8879999999999999,5.161167519933531,77.08737257123106
mp-1101022,TiO2,"O,Ti",-3.4606675294444442,0.04738792250000046,2.0074,3.711764476055707,142.9188538508557
mp-1102255,TiO2,"O,Ti",-3.2104639794444445,0.2975914725000006,1.7550999999999997,5.069928528031713,104.63286055201081
mp-1102591,TiO2,"O,Ti",-3.2514716744444443,0.2565837774999995,1.3796,4.503680330818624,117.78836101046703
mp-1190753,TiO2,"O,Ti",-3.384136177361112,0.12391927458333285,2.078171214709214,4.643207512933244,228.49770259226855
mp-1201727,TiO2,"O,Ti",-3.44146682423611,0.06658862770833451,2.9027000000000003,3.821223369282592,555.2997806373174
mp-1244926,TiO,"O,Ti",-2.5828635697666673,0.3250927093999998,0.006899999999999906,4.433549144559339,1196.0243242303463
mp-1244944,TiO,"O,Ti",-2.6060075242666674,0.3019487548999997,0.0,4.454019647707278,1190.5274423953567
mp-1245098,TiO2,"O,Ti",-3.341442911333334,0.1666125406111103,2.6007000000000002,3.3638874122733062,1182.7412595916207
mp-1245134,TiO2,"O,Ti",-3.328620551666667,0.17943490027777642,2.4383,3.5075429506458273,1134.3007031129769
mp-1245141,TiO,"O,Ti",-2.5962512025666684,0.31170507659999913,0.016300000000000203,4.399293336966232,1205.3373606635485
mp-1245294,TiO,"O,Ti",-2.5925237458666675,0.3154325332999992,0.0,4.492010910708188,1180.4585351569476
mp-1245308,TiO2,"O,Ti",-3.3378273110000007,0.1702281409444435,2.3002,3.7175634172810055,1070.2193852624168
mp-1245321,TiO2,"O,Ti",-3.3187574306666674,0.18929802127777684,2.4087,3.465243307539353,1148.1469213028251
mp-1245324,TiO,"O,Ti",-2.5726686239666687,0.33528765519999837,0.000700000000000145,4.347487063972284,1219.7006090039094
mp-1341203,TiO2,"O,Ti",-3.3506559790277777,0.15739947291666745,2.5137743709489087,3.201204363371764,331.4259662719306
mp-1350429,TiO2,"O,Ti",-3.3225052104861112,0.18555024145833343,1.0603199176882998,3.540751545748917,599.2864710534211
mp-1380335,TiO2,"O,Ti",-3.3305649886111106,0.17749046333333318,1.6811999999999998,3.4288419249608237,464.1343663180955
mp-1386640,TiO2,"O,Ti",-3.354790039444444,0.1532654124999997,2.5135000000000005,3.6651301672692007,144.73732186091829
mp-1400963,TiO2,"O,Ti",-3.442752224444444,0.06530322750000117,2.5042966204882897,3.4399504502019354,154.21185053728396
mp-1408285,TiO2,"O,Ti",-3.3205849819444446,0.18747046999999917,2.4461,3.5487996960258132,149.48184460122457
mp-1426806,TiO2,"O,Ti",-3.3498359844444443,0.15821946750000038,2.6004,2.4458624482145828,54.222297442507575
mp-1445035,TiO2,"O,Ti",-0.763506644444444,2.7445488075,0.0,2.3555800975163286,112.60095236021293
mp-390,TiO2,"O,Ti",-3.5080554519444447,0.0,2.0629999999999997,3.8561390633045,68.78397225482972
mp-430,TiO2,"O,Ti",-3.46857195111111,0.03948350083333452,2.2317,4.555389336619149,116.4513251189871
mp-1203,TiO,"O,Ti",-2.8553831311666658,0.05257314800000046,0.0,4.934842406185885,107.45292722857165
mp-1439,TiO2,"O,Ti",-3.5035318511111115,0.004523600833332253,2.5281,4.307081255492206,123.16487505448308
mp-1840,TiO2,"O,Ti",-3.5050141244444446,0.0030413275000000795,2.2862,4.105159901329572,258.44602277752557
mp-2657,TiO2,"O,Ti",-3.464416747777778,0.04363870416666593,1.7719,4.236221760308243,125.22506013556851
mp-2664,TiO,"O,Ti",-2.635512259166669,0.27244401999999823,0.0,5.375278816750462,19.729702589713234
mp-9173,TiO2,"O,Ti",-3.4505556619444433,0.05749979000000138,2.4795,3.8736170641543577,136.94722939734157
mp-25262,TiO2,"O,Ti",-3.3228238186111114,0.18523163333333237,1.7051000000000003,3.5314846480274276,150.21476165230197
mp-25433,TiO2,"O,Ti",-3.349036991111111,0.15901846083333382,2.4515,3.5004323120769305,37.88682921049331
mp-34688,TiO2,"O,Ti",-3.493553009444445,0.014502442499999546,1.9745,3.774912936313007,70.26402113532312
mp-553432,TiO2,"O,Ti",-3.358393413055555,0.14966203888888785,3.4210000000000003,2.423853927715503,164.14390279971985
mp-554278,TiO2,"O,Ti",-3.501638054444445,0.006417397499999922,2.6843000000000004,3.6159390664985875,146.70632301220797
mp-572822,TiO2,"O,Ti",-2.9756232152777784,0.5324322366666667,1.6966999999999999,1.9316945443507638,274.6195697625147
mp-636827,TiO2,"O,Ti",-3.1994787627777783,0.3085766891666655,2.7867,1.4013795741568775,189.27103493761172
mp-655656,TiO2,"O,Ti",-3.196460273611111,0.3115951783333326,2.8373999999999997,1.4010542332289038,378.6299717032679
mp-673667,TiO,"O,Ti",-2.711861403452382,0.19609487571428552,0.0,4.941999393478475,450.6487198593416
mp-685151,TiO,"O,Ti",-2.7258837691666664,0.18207250999999935,0.0,4.560784685508409,139.51895522923616
mp-754333,TiO,"O,Ti",-2.7756257341666686,0.13233054499999852,0.0,5.409794709005672,39.20764394801403
mp-754672,TiO2,"O,Ti",-3.4277171819444434,0.08033827000000038,2.9747,2.8720384841128777,184.7054374851317
mp-754769,TiO2,"O,Ti",-3.4717620544444436,0.03629339750000149,2.2943,4.074066982791488,260.4184599433002
mp-755264,TiO,"O,Ti",-2.827090324166667,0.08086595500000016,0.0,5.491461428289495,19.312282126746364
mp-755300,TiO,"O,Ti",-2.795379665833334,0.11257661333333324,0.0,4.661596918536221,68.2508510996959
mp-756587,TiO2,"O,Ti",-3.390097015694445,0.11795843624999947,2.3165,3.819763267914159,277.7560217609407
mp-756655,TiO2,"O,Ti",-3.4335929115277786,0.07446254041666656,2.4317,3.7728117687563625,281.2126112811967
mp-766454,TiO2,"O,Ti",-3.4621163130555552,0.045939138888888564,2.2310000000000003,4.019598513592417,98.98024446129928
mp-776456,Ti2O3,"O,Ti",-3.255844817000002,0.047594817333333594,0.0,4.775431864196912,299.87604097284424
mp-776655,Ti2O3,"O,Ti",-3.218824381833335,0.08461525250000079,0.0,4.384148732901489,217.75988736026858
mp-1046793,Ti2O3,"O,Ti",-3.173650725333333,0.12978890900000195,0.0,4.155816047598302,229.72425230395382
mp-1101295,Ti2O3,"O,Ti",-3.1861783763333333,0.11726125800000098,0.1520999999999999,4.337642002020363,110.04731762125846
mp-1179268,Ti2O3,"O,Ti",-2.925152536333333,0.37828709800000127,0.4165000000000001,3.520071333747455,135.6068732321585
mp-1188323,Ti2O3,"O,Ti",-3.3019104153333343,0.001529219000000026,0.11629999999999896,5.275291044368075,180.974229898941
mp-1217152,Ti2O,"O,Ti",-1.9711538138888898,0.06440852000000064,0.0,4.970669319281274,111.97949255056866
mp-1244955,Ti2O,"O,Ti",-1.699073769183006,0.33648856470588484,0.0,4.526736653775709,1393.5604093181257
mp-1245066,Ti2O,"O,Ti",-1.712330145555555,0.32323218833333556,0.0,4.592992613207464,1373.457681157846
mp-1245186,Ti2O,"O,Ti",-1.7156359779084962,0.3199263559803942,0.0,4.5468018255259,1387.4105857651714
mp-1245206,Ti2O,"O,Ti",-1.6930201957516335,0.3425421381372562,0.0,4.492401784173094,1404.211218670458
mp-1245309,Ti2O,"O,Ti",-1.712045167614379,0.3235171662745113,0.0,4.525877127436577,1393.8250656141881
mp-458,Ti2O3,"O,Ti",-3.3034396343333343,0.0,0.0,4.602205295332797,103.7211155286214
mp-1215,Ti2O,"O,Ti",-2.035562333888889,0.0,0.0,5.090956517521072,36.44456112809412
mp-656850,Ti2O7,"O,Ti",-1.839757052407407,0.49894658222222166,1.1540000000000001,1.9949509838903754,345.81646513064675
mp-978968,Ti3O2,"O,Ti",-2.352613252000002,0.031906659999998865,0.0,5.221608308527694,111.68602130432724
mp-1105338,Ti3O7,"O,Ti",-2.8857484035,0.27150150325000055,0.0,2.9872981737097173,284.1554124233023
mp-1179358,Ti3O7,"O,Ti",-2.913736122499999,0.24351378425000014,0.15869999999999962,1.4002727566389297,606.2082837484971
mp-1205462,Ti3O7,"O,Ti",-2.691278541999999,0.46597136475000056,2.3924,1.6808113055579816,505.02810266383005
mp-1217105,Ti3O8,"O,Ti",-2.492625366363636,0.3776018215909076,0.0,3.2773992166436927,137.60792361818665
mp-1217157,Ti3O4,"O,Ti",-3.1638218171428605,0.02662257285714098,0.0,4.938099741788414,69.80936068096659
mp-1244956,Ti3O,"O,Ti",-1.2191184936499997,0.35079546885000035,0.0,4.55315644261749,1455.1592008493833
mp-1245031,Ti3O5,"O,Ti",-3.1694542763942315,0.2126794617307688,0.01839999999999975,3.613824621848453,1335.6519191160896
mp-1245051,Ti3O5,"O,Ti",-3.187153476778847,0.19498026134615287,0.0,3.725965864939196,1295.4524991601422
mp-1245086,Ti3O5,"O,Ti",-3.1859355106250007,0.19619822750000004,0.007899999999999352,3.7821199378118373,1276.218594567743
mp-1245135,Ti3O5,"O,Ti",-3.18490112735577,0.19723261076923038,0.06639999999999979,3.925101751530906,1229.729086548715
mp-1245140,Ti3O,"O,Ti",-1.28731954965,0.2825944128499991,0.0,4.64002642979701,1427.9158945806564
mp-1245176,Ti3O,"O,Ti",-1.2788867664500003,0.29102719604999905,0.0,4.616475063519328,1435.2005370371362
mp-1245292,Ti3O5,"O,Ti",-3.1807058339903853,0.20142790413461498,0.03509999999999991,3.758682742082053,1284.1764316738102
mp-1147,Ti3O5,"O,Ti",-3.3799429918750006,0.0021907462499992647,0.0,4.273518587002048,173.76464249467236
mp-2591,Ti3O,"O,Ti",-1.5699139624999994,0.0,0.0,4.890993439140411,216.74345133600266
mp-8057,Ti3O5,"O,Ti",-3.382133738125,0.0,0.0,4.002186376924432,185.54518943603145
mp-554032,Ti3O,"O,Ti",-1.461911465,0.10800249749999935,0.0,4.741277989009277,111.79378227963295
mp-556480,Ti3O5,"O,Ti",-3.373945726875001,0.008188011249998794,0.0,4.027309292245217,184.3877327461874
mp-556754,Ti3O5,"O,Ti",-3.380614719375001,0.001519018749998935,0.0,4.335937959479313,171.26315837644566
mp-557812,Ti3O,"O,Ti",-1.5656123535416657,0.004301608958332537,0.0,4.890996529417411,325.1149715865706
mp-755875,Ti3O4,"O,Ti",-3.132689601428573,0.05775478857142957,0.0,4.809434825426615,71.67694302261742
mp-778663,Ti4O7,"O,Ti",-3.3226161668939396,0.09385985681818099,0.0,4.081721451191843,493.8244825655946
mp-1217135,Ti4O3,"O,Ti",-2.435004672619048,0.09906848714285665,0.0,5.31396603260717,74.82979348114432
mp-10734,Ti4O5,"O,Ti",-3.091059832037038,0.036609422222221966,0.0,4.9679279386167945,90.73767653519478
mp-12205,Ti4O7,"O,Ti",-3.4085186912121217,0.007957332499998415,0.0,4.329452264791249,465.5678964297086
mp-1045759,Ti5O7,"O,Ti",-3.0825180684722207,0.1550076733333352,0.0,4.20978216473716,277.1632814646329
mp-748,Ti5O9,"O,Ti",-3.4253200408333333,0.01078014607142741,0.0,4.296741965533616,296.2867131326208
mp-759920,Ti5O8,"O,Ti",-3.338724498205128,0.013142276923078455,0.0,4.459327281973952,410.3530261794498
mp-882,Ti6O,"O,Ti",-0.9049613478571418,0.011734072857143119,0.0,4.716091500709671,213.51484396580418
mp-30524,Ti6O11,"O,Ti",-3.4349705970588236,0.013827577794117474,0.0,4.280497259712451,359.3760311369506
mp-554098,Ti6O,"O,Ti",-0.9166954207142847,0.0,0.0,4.718230256392674,213.4180585057646
mp-559964,Ti6O11,"O,Ti",-3.438300099411763,0.010498075441178756,0.0,3.975412053868255,386.95564023135927
mp-779692,Ti7O8,"O,Ti",-2.9240007255555556,0.11578333866666668,0.0,4.644334259715617,165.56435271850313
mp-556724,Ti7O13,"O,Ti",-3.4410717961666677,0.01661497024999825,0.0,4.268804514056533,422.4950270949022
mp-565700,Ti8O15,"O,Ti",-3.4452669178985516,0.018989677065215815,0.0,4.26039202323855,485.58659153569164
mp-752989,Ti8O13,"O,Ti",-3.353443061984128,0.009953984761905232,0.1144999999999996,4.052726949232143,242.12323586529487
mp-1045643,Ti9O13,"O,Ti",-3.126782524772727,0.14070407727272993,0.0,4.217889358462954,251.48701079847953
mp-1217149,Ti9O10,"O,Ti",-2.7673683331578958,0.244662513157893,0.0,4.483765952018153,218.79855255583982
mp-27273,Ti9O17,"O,Ti",-3.4485271053846165,0.020783203846152176,0.0,4.257294801537243,548.2424667111559
mp-32544,Ti9O8,"O,Ti",-2.591554100882353,0.16245030558823537,0.0,5.315399511320384,349.1388524102388
mp-32813,Ti9O10,"O,Ti",-2.815676357368421,0.1963544889473674,0.0,4.805299467179201,204.15824383087164
mp-684733,Ti10O11,"O,Ti",-2.8561154989682533,0.14600348380952433,0.0,5.116204659257331,424.9611675424274
mp-753593,Ti10O13,"O,Ti",-3.1376373347101465,0.028242871739129427,0.0,4.945096219954479,230.577800619834
mp-2739250,Ti11O14,"O,Ti",-2.952311218633333,0.05859172079999908,0.0,4.946530026323161,251.9507727658965
mp-1101463,Ti11O14,"O,Ti",-3.097261361866666,0.04798493040000018,0.0,4.87578160932111,255.60662115368194
mp-759754,Ti11O14,"O,Ti",-3.098233683466666,0.047012608799999356,0.0,4.892722408856669,254.72159638279203
mp-760747,Ti11O18,"O,Ti",-3.3491297409195404,0.019436048275862206,0.0,4.410042313792113,306.69832203852724
mp-656852,Ti13O22,"O,Ti",-3.3799830548095233,0.012943973071429582,0.0,3.990344258832327,810.8539189415468
mp-760075,Ti19O30,"O,Ti",-3.3306641347619044,0.011319550408163792,0.0,4.479745398693894,515.0391610824431
mp-775808,MgO,"Mg,O",-2.906228543333335,0.13208062666666454,3.4114000000000004,2.824280823400726,142.18210234942322
mp-776911,MgO,"Mg,O",-2.8999533087500007,0.1383558612499991,3.4257,2.816647557081739,95.04494899421599
mp-1009127,MgO,"Mg,O",-2.2898712649999995,0.7484379050000003,2.2579000000000002,3.550469508633836,18.85019169623335
mp-1009129,MgO,"Mg,O",-2.7008123149999994,0.3374968550000004,3.0483000000000002,3.341014173865643,20.031950589405273
mp-1065577,MgO,"Mg,O",-2.974865565,0.06344360499999979,3.2582999999999998,3.0435418386745217,43.97970154307214
mp-1096803,MgO2,"Mg,O",-1.4851107050000003,0.5404287416666662,0.0,2.520416717598383,37.094921238955145
mp-1101930,MgO,"Mg,O",-2.90265121,0.13565795999999963,2.8821,2.237597567363396,179.46130749929435
mp-1180260,MgO2,"Mg,O",-1.487287021666667,0.5382524249999996,0.0,2.7697825056504266,33.75523509081539
mp-1180271,MgO2,"Mg,O",-1.9445164549999998,0.08102299166666693,2.3793999999999995,2.999543557448329,31.16962892453961
mp-1180312,MgO,"Mg,O",-2.9322088662500008,0.10610030374999901,3.7478999999999996,2.9218710527466407,183.24431062477163
mp-1180973,MgO,"Mg,O",-2.9785806399999997,0.05972853000000011,3.8943000000000003,3.4494504857284185,155.2178380325324
mp-1190533,MgO,"Mg,O",-2.925217040416666,0.11309212958333337,3.0171,2.36874904130844,339.050003266249
mp-1190649,MgO,"Mg,O",-2.8847003745833337,0.15360879541666606,2.7412,2.3954536282194114,335.2702639414185
mp-1191789,MgO,"Mg,O",-2.872653976666667,0.16565519333333256,3.3040000000000003,2.1417869123452475,374.97865243425775
mp-1192043,MgO,"Mg,O",-2.9462975379166667,0.09201163208333352,3.8379000000000003,2.9667371721917433,270.7096461798214
mp-1192189,MgO,"Mg,O",-2.995071584583334,0.04323758541666578,5.1964,3.596933130494756,223.28031716343904
mp-1244962,MgO,"Mg,O",-2.7090074568750007,0.329301713125,2.2024999999999997,2.8368584507580414,943.6781145213016
mp-1245039,MgO,"Mg,O",-2.7839645477500006,0.25434462224999965,1.9229000000000003,2.9362748487539134,911.7270595806997
mp-1245045,MgO,"Mg,O",-2.7226156340000003,0.3156935359999995,2.8658,2.7839277290451925,961.6202339036048
mp-1245128,MgO,"Mg,O",-2.6927556211250008,0.34555354887499945,1.9477000000000002,2.8198755446162225,949.3614847954266
mp-1245143,MgO,"Mg,O",-2.6970015583750007,0.341307611625,1.8772999999999995,2.6898132082981965,995.2665953592061
mp-1245157,MgO,"Mg,O",-2.6899893985000007,0.34831977149999993,2.0814999999999997,2.728925957220939,981.001784563416
mp-1245195,MgO,"Mg,O",-2.6935720832500003,0.3447370867499995,2.0749999999999997,2.731932076653751,979.9223256144177
mp-1245232,MgO,"Mg,O",-2.7167105923750006,0.3215985776249992,1.8876999999999997,2.7441963321044365,975.5428948927284
mp-1245393,MgO2,"Mg,O",-1.6529978791666669,0.3725415674999999,0.4126000000000003,2.719157920977974,137.53472559627068
mp-1265,MgO,"Mg,O",-3.03830917,0.0,4.4292,3.6289033870223943,18.4427700910204
mp-2589,MgO2,"Mg,O",-2.010695488333333,0.014843958333333518,3.734,3.321847885834422,112.58150624819807
mp-549706,MgO,"Mg,O",-2.9202671775000004,0.11804199249999936,3.3701,2.8349493596520814,47.2156799708005
